scenario,policy_name,seed,step,queue_A,queue_B,queue_C,pending_tasks,num_jobs_completed,throughput,total_agv_distance,bottleneck_station,bottleneck_queue_length
bottleneck_B,bottleneck_aware,42,0,0,0,0,0,0,0.0,0,ProcessA,0
bottleneck_B,bottleneck_aware,42,1,0,0,0,0,0,0.0,2,ProcessA,0
bottleneck_B,bottleneck_aware,42,2,0,0,0,0,0,0.0,2,ProcessA,0
bottleneck_B,bottleneck_aware,42,3,0,0,0,0,0,0.0,2,ProcessA,0
bottleneck_B,bottleneck_aware,42,4,0,0,0,0,0,0.0,2,ProcessA,0
bottleneck_B,bottleneck_aware,42,5,0,0,0,1,0,0.0,2,ProcessA,0
bottleneck_B,bottleneck_aware,42,6,0,0,0,0,0,0.0,4,ProcessA,0
bottleneck_B,bottleneck_aware,42,7,0,0,0,0,0,0.0,6,ProcessA,0
bottleneck_B,bottleneck_aware,42,8,0,0,0,0,0,0.0,6,ProcessA,0
bottleneck_B,bottleneck_aware,42,9,0,0,0,0,0,0.0,12,ProcessA,0
bottleneck_B,bottleneck_aware,42,10,0,0,0,0,0,0.0,12,ProcessA,0
bottleneck_B,bottleneck_aware,42,11,0,0,0,1,0,0.0,12,ProcessA,0
bottleneck_B,bottleneck_aware,42,12,0,0,0,1,0,0.0,14,ProcessA,0
bottleneck_B,bottleneck_aware,42,13,0,0,0,2,0,0.0,14,ProcessA,0
bottleneck_B,bottleneck_aware,42,14,0,1,0,2,0,0.0,14,ProcessB,1
bottleneck_B,bottleneck_aware,42,15,0,1,0,0,0,0.0,24,ProcessB,1
bottleneck_B,bottleneck_aware,42,16,0,1,0,1,0,0.0,24,ProcessB,1
bottleneck_B,bottleneck_aware,42,17,0,1,0,2,0,0.0,24,ProcessB,1
bottleneck_B,bottleneck_aware,42,18,0,0,0,2,0,0.0,24,ProcessA,0
bottleneck_B,bottleneck_aware,42,19,0,0,0,2,0,0.0,26,ProcessA,0
bottleneck_B,bottleneck_aware,42,20,1,0,0,3,0,0.0,26,ProcessA,1
bottleneck_B,bottleneck_aware,42,21,0,1,0,2,0,0.0,30,ProcessB,1
bottleneck_B,bottleneck_aware,42,22,0,1,0,1,0,0.0,36,ProcessB,1
bottleneck_B,bottleneck_aware,42,23,0,1,0,3,0,0.0,36,ProcessB,1
bottleneck_B,bottleneck_aware,42,24,0,1,0,3,0,0.0,36,ProcessB,1
bottleneck_B,bottleneck_aware,42,25,0,1,0,2,0,0.0,42,ProcessB,1
bottleneck_B,bottleneck_aware,42,26,0,1,0,4,0,0.0,42,ProcessB,1
bottleneck_B,bottleneck_aware,42,27,0,1,0,6,0,0.0,42,ProcessB,1
bottleneck_B,bottleneck_aware,42,28,0,0,0,5,0,0.0,46,ProcessA,0
bottleneck_B,bottleneck_aware,42,29,0,0,0,6,0,0.0,46,ProcessA,0
bottleneck_B,bottleneck_aware,42,30,0,1,0,6,0,0.0,46,ProcessB,1
bottleneck_B,bottleneck_aware,42,31,0,1,0,5,0,0.0,50,ProcessB,1
bottleneck_B,bottleneck_aware,42,32,0,1,0,4,0,0.0,54,ProcessB,1
bottleneck_B,bottleneck_aware,42,33,0,1,0,5,0,0.0,54,ProcessB,1
bottleneck_B,bottleneck_aware,42,34,0,2,0,5,0,0.0,54,ProcessB,2
bottleneck_B,bottleneck_aware,42,35,0,2,0,4,0,0.0,56,ProcessB,2
bottleneck_B,bottleneck_aware,42,36,0,2,0,3,0,0.0,58,ProcessB,2
bottleneck_B,bottleneck_aware,42,37,0,2,0,5,0,0.0,58,ProcessB,2
bottleneck_B,bottleneck_aware,42,38,0,2,0,4,0,0.0,60,ProcessB,2
bottleneck_B,bottleneck_aware,42,39,0,2,0,4,0,0.0,64,ProcessB,2
bottleneck_B,bottleneck_aware,42,40,0,2,0,4,1,0.024390243902439025,64,ProcessB,2
bottleneck_B,bottleneck_aware,42,41,0,2,0,4,1,0.023809523809523808,68,ProcessB,2
bottleneck_B,bottleneck_aware,42,42,0,3,0,4,1,0.023255813953488372,68,ProcessB,3
bottleneck_B,bottleneck_aware,42,43,0,3,0,3,1,0.022727272727272728,70,ProcessB,3
bottleneck_B,bottleneck_aware,42,44,0,3,0,3,2,0.044444444444444446,70,ProcessB,3
bottleneck_B,bottleneck_aware,42,45,0,3,0,2,2,0.043478260869565216,80,ProcessB,3
bottleneck_B,bottleneck_aware,42,46,0,3,0,1,2,0.0425531914893617,86,ProcessB,3
bottleneck_B,bottleneck_aware,42,47,0,3,0,3,2,0.041666666666666664,86,ProcessB,3
bottleneck_B,bottleneck_aware,42,48,0,2,0,3,2,0.04081632653061224,86,ProcessB,2
bottleneck_B,bottleneck_aware,42,49,0,2,0,3,2,0.04,86,ProcessB,2
bottleneck_B,bottleneck_aware,42,50,0,2,0,3,2,0.0392156862745098,86,ProcessB,2
bottleneck_B,bottleneck_aware,42,51,0,3,0,3,2,0.038461538461538464,86,ProcessB,3
bottleneck_B,bottleneck_aware,42,52,0,3,0,2,2,0.03773584905660377,88,ProcessB,3
bottleneck_B,bottleneck_aware,42,53,0,3,0,2,2,0.037037037037037035,88,ProcessB,3
bottleneck_B,bottleneck_aware,42,54,0,3,0,2,2,0.03636363636363636,88,ProcessB,3
bottleneck_B,bottleneck_aware,42,55,0,3,0,0,2,0.03571428571428571,94,ProcessB,3
bottleneck_B,bottleneck_aware,42,56,0,3,0,2,2,0.03508771929824561,94,ProcessB,3
bottleneck_B,bottleneck_aware,42,57,0,3,0,3,3,0.05172413793103448,94,ProcessB,3
bottleneck_B,bottleneck_aware,42,58,0,2,0,2,3,0.05084745762711865,98,ProcessB,2
bottleneck_B,bottleneck_aware,42,59,0,2,0,1,3,0.05,100,ProcessB,2
bottleneck_B,bottleneck_aware,42,60,0,2,0,2,3,0.04918032786885246,100,ProcessB,2
bottleneck_B,bottleneck_aware,42,61,0,3,0,2,4,0.06451612903225806,100,ProcessB,3
