scenario,policy_name,seed,step,queue_A,queue_B,queue_C,pending_tasks,num_jobs_completed,throughput,total_agv_distance,bottleneck_station,bottleneck_queue_length
basic,bottleneck_aware,42,0,0,0,0,0,0,0.0,0,ProcessA,0
basic,bottleneck_aware,42,1,0,0,0,0,0,0.0,2,ProcessA,0
basic,bottleneck_aware,42,2,0,0,0,0,0,0.0,2,ProcessA,0
basic,bottleneck_aware,42,3,0,0,0,0,0,0.0,2,ProcessA,0
basic,bottleneck_aware,42,4,0,0,0,0,0,0.0,2,ProcessA,0
basic,bottleneck_aware,42,5,0,0,0,0,0,0.0,2,ProcessA,0
basic,bottleneck_aware,42,6,0,0,0,1,0,0.0,2,ProcessA,0
basic,bottleneck_aware,42,7,0,0,0,0,0,0.0,6,ProcessA,0
basic,bottleneck_aware,42,8,0,0,0,0,0,0.0,6,ProcessA,0
basic,bottleneck_aware,42,9,0,0,0,1,0,0.0,6,ProcessA,0
basic,bottleneck_aware,42,10,0,0,0,0,0,0.0,12,ProcessA,0
basic,bottleneck_aware,42,11,0,0,0,0,0,0.0,12,ProcessA,0
basic,bottleneck_aware,42,12,0,0,0,2,0,0.0,16,ProcessA,0
basic,bottleneck_aware,42,13,0,0,0,3,0,0.0,16,ProcessA,0
basic,bottleneck_aware,42,14,0,0,0,3,0,0.0,16,ProcessA,0
basic,bottleneck_aware,42,15,1,0,0,3,0,0.0,16,ProcessA,1
basic,bottleneck_aware,42,16,1,0,0,1,0,0.0,22,ProcessA,1
basic,bottleneck_aware,42,17,1,0,0,1,0,0.0,22,ProcessA,1
basic,bottleneck_aware,42,18,1,0,0,2,0,0.0,22,ProcessA,1
basic,bottleneck_aware,42,19,0,0,0,2,0,0.0,28,ProcessA,0
basic,bottleneck_aware,42,20,0,0,0,1,0,0.0,34,ProcessA,0
basic,bottleneck_aware,42,21,0,0,0,2,0,0.0,34,ProcessA,0
basic,bottleneck_aware,42,22,0,0,0,4,0,0.0,34,ProcessA,0
basic,bottleneck_aware,42,23,0,0,0,5,0,0.0,34,ProcessA,0
basic,bottleneck_aware,42,24,0,0,0,5,0,0.0,34,ProcessA,0
basic,bottleneck_aware,42,25,0,0,0,4,0,0.0,38,ProcessA,0
basic,bottleneck_aware,42,26,0,0,0,4,0,0.0,40,ProcessA,0
basic,bottleneck_aware,42,27,0,0,0,6,0,0.0,40,ProcessA,0
basic,bottleneck_aware,42,28,0,0,0,7,0,0.0,40,ProcessA,0
basic,bottleneck_aware,42,29,0,0,0,5,0,0.0,44,ProcessA,0
basic,bottleneck_aware,42,30,0,0,0,5,0,0.0,44,ProcessA,0
basic,bottleneck_aware,42,31,0,0,0,7,1,0.03125,44,ProcessA,0
basic,bottleneck_aware,42,32,0,0,0,5,1,0.030303030303030304,50,ProcessA,0
basic,bottleneck_aware,42,33,0,0,0,5,1,0.029411764705882353,50,ProcessA,0
basic,bottleneck_aware,42,34,0,0,0,6,1,0.02857142857142857,50,ProcessA,0
basic,bottleneck_aware,42,35,0,0,0,5,2,0.05555555555555555,54,ProcessA,0
basic,bottleneck_aware,42,36,0,0,0,4,2,0.05405405405405406,64,ProcessA,0
basic,bottleneck_aware,42,37,0,0,0,5,2,0.05263157894736842,64,ProcessA,0
basic,bottleneck_aware,42,38,0,0,0,5,2,0.05128205128205128,64,ProcessA,0
basic,bottleneck_aware,42,39,0,0,0,4,2,0.05,66,ProcessA,0
basic,bottleneck_aware,42,40,0,0,0,4,2,0.04878048780487805,66,ProcessA,0
basic,bottleneck_aware,42,41,0,0,0,6,3,0.07142857142857142,66,ProcessA,0
basic,bottleneck_aware,42,42,0,0,0,5,3,0.06976744186046512,70,ProcessA,0
basic,bottleneck_aware,42,43,0,0,0,5,3,0.06818181818181818,70,ProcessA,0
basic,bottleneck_aware,42,44,0,0,0,5,3,0.06666666666666667,70,ProcessA,0
basic,bottleneck_aware,42,45,0,0,0,5,4,0.08695652173913043,70,ProcessA,0
basic,bottleneck_aware,42,46,0,0,0,3,4,0.0851063829787234,84,ProcessA,0
basic,bottleneck_aware,42,47,0,0,0,3,4,0.08333333333333333,84,ProcessA,0
basic,bottleneck_aware,42,48,0,0,0,4,4,0.08163265306122448,84,ProcessA,0
basic,bottleneck_aware,42,49,0,0,0,4,4,0.08,84,ProcessA,0
basic,bottleneck_aware,42,50,0,0,0,3,4,0.0784313725490196,86,ProcessA,0
basic,bottleneck_aware,42,51,0,0,0,3,4,0.07692307692307693,86,ProcessA,0
basic,bottleneck_aware,42,52,0,0,0,4,4,0.07547169811320754,86,ProcessA,0
basic,bottleneck_aware,42,53,0,0,0,3,4,0.07407407407407407,90,ProcessA,0
basic,bottleneck_aware,42,54,0,0,0,3,4,0.07272727272727272,90,ProcessA,0
basic,bottleneck_aware,42,55,0,0,0,4,4,0.07142857142857142,90,ProcessA,0
basic,bottleneck_aware,42,56,0,0,0,3,4,0.07017543859649122,92,ProcessA,0
basic,bottleneck_aware,42,57,0,0,0,2,4,0.06896551724137931,94,ProcessA,0
basic,bottleneck_aware,42,58,0,1,0,3,4,0.06779661016949153,94,ProcessB,1
basic,bottleneck_aware,42,59,0,1,0,3,4,0.06666666666666667,98,ProcessB,1
basic,bottleneck_aware,42,60,0,0,0,2,4,0.06557377049180328,102,ProcessA,0
basic,bottleneck_aware,42,61,0,0,0,2,4,0.06451612903225806,102,ProcessA,0
basic,bottleneck_aware,42,62,0,1,0,3,4,0.06349206349206349,102,ProcessB,1
basic,bottleneck_aware,42,63,0,1,0,3,4,0.0625,108,ProcessB,1
basic,bottleneck_aware,42,64,0,0,0,2,4,0.06153846153846154,110,ProcessA,0
basic,bottleneck_aware,42,65,0,0,0,2,4,0.06060606060606061,110,ProcessA,0
basic,bottleneck_aware,42,66,0,0,0,3,5,0.07462686567164178,110,ProcessA,0
basic,bottleneck_aware,42,67,0,0,0,3,5,0.07352941176470588,114,ProcessA,0
basic,bottleneck_aware,42,68,0,0,0,3,5,0.07246376811594203,114,ProcessA,0
basic,bottleneck_aware,42,69,0,0,0,2,5,0.07142857142857142,118,ProcessA,0
basic,bottleneck_aware,42,70,0,0,0,2,6,0.08450704225352113,118,ProcessA,0
basic,bottleneck_aware,42,71,0,0,0,2,6,0.08333333333333333,126,ProcessA,0
basic,bottleneck_aware,42,72,0,0,0,2,6,0.0821917808219178,126,ProcessA,0
basic,bottleneck_aware,42,73,0,0,0,1,6,0.08108108108108109,130,ProcessA,0
basic,bottleneck_aware,42,74,0,0,0,1,6,0.08,130,ProcessA,0
basic,bottleneck_aware,42,75,0,0,0,2,6,0.07894736842105263,130,ProcessA,0
basic,bottleneck_aware,42,76,0,0,0,2,6,0.07792207792207792,130,ProcessA,0
basic,bottleneck_aware,42,77,0,0,0,1,6,0.07692307692307693,132,ProcessA,0
basic,bottleneck_aware,42,78,0,0,0,1,6,0.0759493670886076,132,ProcessA,0
basic,bottleneck_aware,42,79,0,0,0,1,7,0.0875,136,ProcessA,0
basic,bottleneck_aware,42,80,0,0,0,0,7,0.08641975308641975,140,ProcessA,0
basic,bottleneck_aware,42,81,0,0,0,1,7,0.08536585365853659,140,ProcessA,0
basic,bottleneck_aware,42,82,0,0,0,1,7,0.08433734939759036,140,ProcessA,0
basic,bottleneck_aware,42,83,0,0,0,0,8,0.09523809523809523,142,ProcessA,0
basic,bottleneck_aware,42,84,0,0,0,0,8,0.09411764705882353,142,ProcessA,0
basic,bottleneck_aware,42,85,0,0,0,1,8,0.09302325581395349,142,ProcessA,0
basic,bottleneck_aware,42,86,0,0,0,0,8,0.09195402298850575,148,ProcessA,0
basic,bottleneck_aware,42,87,0,0,0,0,8,0.09090909090909091,148,ProcessA,0
basic,bottleneck_aware,42,88,0,0,0,1,8,0.0898876404494382,148,ProcessA,0
basic,bottleneck_aware,42,89,0,0,0,0,8,0.08888888888888889,150,ProcessA,0
basic,bottleneck_aware,42,90,0,0,0,0,8,0.08791208791208792,150,ProcessA,0
basic,bottleneck_aware,42,91,0,0,0,0,9,0.09782608695652174,150,ProcessA,0
basic,bottleneck_aware,42,92,0,0,0,0,9,0.0967741935483871,150,ProcessA,0
basic,bottleneck_aware,42,93,0,0,0,0,9,0.09574468085106383,150,ProcessA,0
basic,bottleneck_aware,42,94,0,0,0,1,9,0.09473684210526316,150,ProcessA,0
basic,bottleneck_aware,42,95,0,0,0,0,9,0.09375,152,ProcessA,0
basic,bottleneck_aware,42,96,0,0,0,0,9,0.09278350515463918,152,ProcessA,0
basic,bottleneck_aware,42,97,0,0,0,0,10,0.10204081632653061,152,ProcessA,0
basic,bottleneck_aware,42,98,0,0,0,0,10,0.10101010101010101,152,ProcessA,0
basic,bottleneck_aware,42,99,0,0,0,0,10,0.1,152,ProcessA,0
