scenario,policy_name,seed,step,queue_A,queue_B,queue_C,pending_tasks,num_jobs_completed,throughput,total_agv_distance,bottleneck_station,bottleneck_queue_length
bottleneck_B,fifo,44,0,0,0,0,0,0,0.0,0,ProcessA,0
bottleneck_B,fifo,44,1,0,0,0,0,0,0.0,0,ProcessA,0
bottleneck_B,fifo,44,2,0,0,0,0,0,0.0,0,ProcessA,0
bottleneck_B,fifo,44,3,0,0,0,0,0,0.0,2,ProcessA,0
bottleneck_B,fifo,44,4,0,0,0,0,0,0.0,2,ProcessA,0
bottleneck_B,fifo,44,5,0,0,0,0,0,0.0,4,ProcessA,0
bottleneck_B,fifo,44,6,0,0,0,0,0,0.0,8,ProcessA,0
bottleneck_B,fifo,44,7,1,0,0,2,0,0.0,8,ProcessA,1
bottleneck_B,fifo,44,8,0,0,0,2,0,0.0,12,ProcessA,0
bottleneck_B,fifo,44,9,1,0,0,2,0,0.0,12,ProcessA,1
bottleneck_B,fifo,44,10,1,0,0,2,0,0.0,14,ProcessA,1
bottleneck_B,fifo,44,11,1,0,0,2,0,0.0,14,ProcessA,1
bottleneck_B,fifo,44,12,1,0,0,1,0,0.0,18,ProcessA,1
bottleneck_B,fifo,44,13,1,0,0,1,0,0.0,22,ProcessA,1
bottleneck_B,fifo,44,14,0,0,0,1,0,0.0,22,ProcessA,0
bottleneck_B,fifo,44,15,1,0,0,1,0,0.0,22,ProcessA,1
bottleneck_B,fifo,44,16,1,1,0,2,0,0.0,24,ProcessA,1
bottleneck_B,fifo,44,17,0,1,0,1,0,0.0,30,ProcessB,1
bottleneck_B,fifo,44,18,0,2,0,1,0,0.0,30,ProcessB,2
bottleneck_B,fifo,44,19,0,2,0,2,0,0.0,34,ProcessB,2
bottleneck_B,fifo,44,20,0,2,0,3,0,0.0,34,ProcessB,2
bottleneck_B,fifo,44,21,0,2,0,5,0,0.0,34,ProcessB,2
bottleneck_B,fifo,44,22,0,2,0,5,0,0.0,34,ProcessB,2
bottleneck_B,fifo,44,23,0,2,0,4,0,0.0,42,ProcessB,2
bottleneck_B,fifo,44,24,0,2,0,5,0,0.0,42,ProcessB,2
bottleneck_B,fifo,44,25,0,2,0,5,0,0.0,42,ProcessB,2
bottleneck_B,fifo,44,26,0,3,0,5,0,0.0,42,ProcessB,3
bottleneck_B,fifo,44,27,0,3,0,3,0,0.0,52,ProcessB,3
bottleneck_B,fifo,44,28,0,3,0,4,0,0.0,52,ProcessB,3
bottleneck_B,fifo,44,29,0,3,0,4,0,0.0,52,ProcessB,3
bottleneck_B,fifo,44,30,0,3,0,4,0,0.0,52,ProcessB,3
bottleneck_B,fifo,44,31,0,3,0,4,0,0.0,56,ProcessB,3
bottleneck_B,fifo,44,32,1,2,0,5,0,0.0,56,ProcessB,2
bottleneck_B,fifo,44,33,0,2,0,4,0,0.0,60,ProcessB,2
bottleneck_B,fifo,44,34,0,2,0,4,0,0.0,60,ProcessB,2
bottleneck_B,fifo,44,35,0,2,0,4,0,0.0,66,ProcessB,2
bottleneck_B,fifo,44,36,0,2,0,5,0,0.0,66,ProcessB,2
bottleneck_B,fifo,44,37,0,2,0,4,0,0.0,68,ProcessB,2
bottleneck_B,fifo,44,38,0,2,0,5,0,0.0,68,ProcessB,2
bottleneck_B,fifo,44,39,0,3,0,5,0,0.0,68,ProcessB,3
bottleneck_B,fifo,44,40,0,4,0,4,0,0.0,70,ProcessB,4
bottleneck_B,fifo,44,41,0,4,0,4,0,0.0,74,ProcessB,4
bottleneck_B,fifo,44,42,0,3,0,4,0,0.0,74,ProcessB,3
bottleneck_B,fifo,44,43,0,3,0,3,0,0.0,80,ProcessB,3
bottleneck_B,fifo,44,44,0,4,0,4,0,0.0,80,ProcessB,4
bottleneck_B,fifo,44,45,0,4,0,3,0,0.0,84,ProcessB,4
bottleneck_B,fifo,44,46,0,4,0,3,0,0.0,84,ProcessB,4
bottleneck_B,fifo,44,47,0,4,0,3,0,0.0,84,ProcessB,4
bottleneck_B,fifo,44,48,0,5,0,3,1,0.02040816326530612,84,ProcessB,5
bottleneck_B,fifo,44,49,0,5,0,1,1,0.02,94,ProcessB,5
bottleneck_B,fifo,44,50,0,5,0,1,1,0.0196078431372549,94,ProcessB,5
bottleneck_B,fifo,44,51,0,5,0,2,1,0.019230769230769232,94,ProcessB,5
bottleneck_B,fifo,44,52,0,4,0,1,1,0.018867924528301886,96,ProcessB,4
bottleneck_B,fifo,44,53,0,4,0,2,1,0.018518518518518517,96,ProcessB,4
bottleneck_B,fifo,44,54,0,4,0,2,2,0.03636363636363636,96,ProcessB,4
bottleneck_B,fifo,44,55,0,4,0,1,2,0.03571428571428571,102,ProcessB,4
bottleneck_B,fifo,44,56,0,5,0,1,2,0.03508771929824561,102,ProcessB,5
bottleneck_B,fifo,44,57,0,5,0,0,2,0.034482758620689655,106,ProcessB,5
bottleneck_B,fifo,44,58,0,5,0,0,2,0.03389830508474576,106,ProcessB,5
bottleneck_B,fifo,44,59,0,5,0,0,2,0.03333333333333333,106,ProcessB,5
bottleneck_B,fifo,44,60,0,5,0,0,3,0.04918032786885246,106,ProcessB,5
bottleneck_B,fifo,44,61,0,5,0,1,3,0.04838709677419355,106,ProcessB,5
bottleneck_B,fifo,44,62,0,4,0,1,3,0.047619047619047616,112,ProcessB,4
bottleneck_B,fifo,44,63,0,4,0,0,3,0.046875,114,ProcessB,4
bottleneck_B,fifo,44,64,0,4,0,0,3,0.046153846153846156,114,ProcessB,4
bottleneck_B,fifo,44,65,0,4,0,0,4,0.06060606060606061,114,ProcessB,4
bottleneck_B,fifo,44,66,0,4,0,0,4,0.05970149253731343,114,ProcessB,4
bottleneck_B,fifo,44,67,0,4,0,0,4,0.058823529411764705,114,ProcessB,4
bottleneck_B,fifo,44,68,0,4,0,0,4,0.057971014492753624,114,ProcessB,4
bottleneck_B,fifo,44,69,0,4,0,1,4,0.05714285714285714,114,ProcessB,4
bottleneck_B,fifo,44,70,0,4,0,0,4,0.056338028169014086,116,ProcessB,4
bottleneck_B,fifo,44,71,0,4,0,1,4,0.05555555555555555,116,ProcessB,4
bottleneck_B,fifo,44,72,0,3,0,0,5,0.0684931506849315,122,ProcessB,3
bottleneck_B,fifo,44,73,0,3,0,0,5,0.06756756756756757,122,ProcessB,3
bottleneck_B,fifo,44,74,0,3,0,0,5,0.06666666666666667,122,ProcessB,3
bottleneck_B,fifo,44,75,0,3,0,0,5,0.06578947368421052,122,ProcessB,3
bottleneck_B,fifo,44,76,0,3,0,0,5,0.06493506493506493,122,ProcessB,3
bottleneck_B,fifo,44,77,0,3,0,0,5,0.0641025641025641,122,ProcessB,3
bottleneck_B,fifo,44,78,0,3,0,0,5,0.06329113924050633,122,ProcessB,3
bottleneck_B,fifo,44,79,0,3,0,1,5,0.0625,122,ProcessB,3
bottleneck_B,fifo,44,80,0,3,0,0,5,0.06172839506172839,126,ProcessB,3
bottleneck_B,fifo,44,81,0,3,0,1,5,0.06097560975609756,126,ProcessB,3
bottleneck_B,fifo,44,82,0,2,0,0,5,0.060240963855421686,130,ProcessB,2
bottleneck_B,fifo,44,83,0,2,0,0,6,0.07142857142857142,130,ProcessB,2
bottleneck_B,fifo,44,84,0,2,0,0,6,0.07058823529411765,130,ProcessB,2
bottleneck_B,fifo,44,85,0,2,0,0,6,0.06976744186046512,130,ProcessB,2
bottleneck_B,fifo,44,86,0,2,0,0,6,0.06896551724137931,130,ProcessB,2
bottleneck_B,fifo,44,87,0,2,0,1,6,0.06818181818181818,130,ProcessB,2
bottleneck_B,fifo,44,88,0,2,0,0,6,0.06741573033707865,134,ProcessB,2
bottleneck_B,fifo,44,89,0,2,0,0,6,0.06666666666666667,134,ProcessB,2
bottleneck_B,fifo,44,90,0,2,0,0,6,0.06593406593406594,134,ProcessB,2
bottleneck_B,fifo,44,91,0,2,0,1,7,0.07608695652173914,134,ProcessB,2
bottleneck_B,fifo,44,92,0,1,0,0,7,0.07526881720430108,140,ProcessB,1
bottleneck_B,fifo,44,93,0,1,0,0,7,0.07446808510638298,140,ProcessB,1
bottleneck_B,fifo,44,94,0,1,0,0,7,0.07368421052631578,140,ProcessB,1
bottleneck_B,fifo,44,95,0,1,0,0,7,0.07291666666666667,140,ProcessB,1
bottleneck_B,fifo,44,96,0,1,0,0,7,0.07216494845360824,140,ProcessB,1
bottleneck_B,fifo,44,97,0,1,0,0,7,0.07142857142857142,140,ProcessB,1
bottleneck_B,fifo,44,98,0,1,0,0,7,0.0707070707070707,140,ProcessB,1
bottleneck_B,fifo,44,99,0,1,0,1,7,0.07,140,ProcessB,1
