scenario,policy_name,seed,step,queue_A,queue_B,queue_C,pending_tasks,num_jobs_completed,throughput,total_agv_distance,bottleneck_station,bottleneck_queue_length
congested,fifo,42,0,0,0,0,0,0,0.0,2,ProcessA,0
congested,fifo,42,1,0,0,0,0,0,0.0,4,ProcessA,0
congested,fifo,42,2,0,0,0,1,0,0.0,4,ProcessA,0
congested,fifo,42,3,1,0,0,1,0,0.0,8,ProcessA,1
congested,fifo,42,4,1,0,0,1,0,0.0,12,ProcessA,1
congested,fifo,42,5,1,0,0,3,0,0.0,12,ProcessA,1
congested,fifo,42,6,1,0,0,3,0,0.0,12,ProcessA,1
congested,fifo,42,7,2,0,0,3,0,0.0,16,ProcessA,2
congested,fifo,42,8,2,0,0,3,0,0.0,20,ProcessA,2
congested,fifo,42,9,2,0,0,5,0,0.0,20,ProcessA,2
congested,fifo,42,10,2,0,0,6,0,0.0,20,ProcessA,2
congested,fifo,42,11,3,0,0,6,0,0.0,22,ProcessA,3
congested,fifo,42,12,3,0,0,6,0,0.0,26,ProcessA,3
congested,fifo,42,13,3,0,0,8,0,0.0,26,ProcessA,3
congested,fifo,42,14,2,0,0,8,0,0.0,32,ProcessA,2
congested,fifo,42,15,3,0,0,9,0,0.0,32,ProcessA,3
congested,fifo,42,16,3,0,0,10,0,0.0,36,ProcessA,3
congested,fifo,42,17,3,0,0,12,0,0.0,36,ProcessA,3
congested,fifo,42,18,2,0,0,12,0,0.0,36,ProcessA,2
congested,fifo,42,19,4,0,0,13,0,0.0,36,ProcessA,4
congested,fifo,42,20,4,0,0,11,0,0.0,42,ProcessA,4
congested,fifo,42,21,4,0,0,13,0,0.0,42,ProcessA,4
congested,fifo,42,22,3,0,0,14,0,0.0,42,ProcessA,3
congested,fifo,42,23,4,0,0,14,0,0.0,48,ProcessA,4
congested,fifo,42,24,4,0,0,13,0,0.0,52,ProcessA,4
congested,fifo,42,25,4,0,0,16,0,0.0,52,ProcessA,4
congested,fifo,42,26,3,0,0,17,0,0.0,52,ProcessA,3
congested,fifo,42,27,4,0,0,18,0,0.0,52,ProcessA,4
congested,fifo,42,28,5,0,0,17,0,0.0,56,ProcessA,5
congested,fifo,42,29,5,0,0,18,0,0.0,58,ProcessA,5
congested,fifo,42,30,4,0,0,18,0,0.0,58,ProcessA,4
congested,fifo,42,31,5,0,0,19,0,0.0,58,ProcessA,5
congested,fifo,42,32,5,0,0,18,0,0.0,68,ProcessA,5
