scenario,policy_name,seed,step,queue_A,queue_B,queue_C,pending_tasks,num_jobs_completed,throughput,total_agv_distance,bottleneck_station,bottleneck_queue_length
basic,nearest,42,0,0,0,0,0,0,0.0,0,ProcessA,0
basic,nearest,42,1,0,0,0,0,0,0.0,2,ProcessA,0
basic,nearest,42,2,0,0,0,0,0,0.0,2,ProcessA,0
basic,nearest,42,3,0,0,0,0,0,0.0,2,ProcessA,0
basic,nearest,42,4,0,0,0,0,0,0.0,2,ProcessA,0
basic,nearest,42,5,0,0,0,0,0,0.0,2,ProcessA,0
basic,nearest,42,6,0,0,0,1,0,0.0,2,ProcessA,0
basic,nearest,42,7,0,0,0,0,0,0.0,6,ProcessA,0
basic,nearest,42,8,0,0,0,0,0,0.0,6,ProcessA,0
basic,nearest,42,9,0,0,0,1,0,0.0,6,ProcessA,0
basic,nearest,42,10,0,0,0,0,0,0.0,12,ProcessA,0
basic,nearest,42,11,0,0,0,0,0,0.0,12,ProcessA,0
basic,nearest,42,12,0,0,0,2,0,0.0,16,ProcessA,0
basic,nearest,42,13,0,0,0,3,0,0.0,16,ProcessA,0
basic,nearest,42,14,0,0,0,3,0,0.0,16,ProcessA,0
basic,nearest,42,15,1,0,0,3,0,0.0,16,ProcessA,1
basic,nearest,42,16,1,0,0,1,0,0.0,22,ProcessA,1
basic,nearest,42,17,1,0,0,1,0,0.0,22,ProcessA,1
basic,nearest,42,18,1,0,0,2,0,0.0,22,ProcessA,1
basic,nearest,42,19,0,0,0,2,0,0.0,26,ProcessA,0
basic,nearest,42,20,0,0,0,1,0,0.0,34,ProcessA,0
basic,nearest,42,21,0,0,0,2,0,0.0,34,ProcessA,0
basic,nearest,42,22,0,0,0,4,0,0.0,34,ProcessA,0
basic,nearest,42,23,0,0,0,4,0,0.0,36,ProcessA,0
basic,nearest,42,24,0,0,0,4,0,0.0,36,ProcessA,0
basic,nearest,42,25,0,0,0,5,0,0.0,36,ProcessA,0
basic,nearest,42,26,0,0,0,5,0,0.0,38,ProcessA,0
basic,nearest,42,27,0,0,0,6,0,0.0,38,ProcessA,0
basic,nearest,42,28,0,0,0,6,1,0.034482758620689655,40,ProcessA,0
basic,nearest,42,29,0,0,0,5,1,0.03333333333333333,44,ProcessA,0
basic,nearest,42,30,0,0,0,6,1,0.03225806451612903,44,ProcessA,0
basic,nearest,42,31,0,0,0,5,1,0.03125,46,ProcessA,0
basic,nearest,42,32,0,0,0,5,2,0.06060606060606061,46,ProcessA,0
basic,nearest,42,33,0,0,0,5,2,0.058823529411764705,54,ProcessA,0
basic,nearest,42,34,0,0,0,4,2,0.05714285714285714,58,ProcessA,0
basic,nearest,42,35,0,0,0,4,2,0.05555555555555555,58,ProcessA,0
basic,nearest,42,36,0,0,0,5,2,0.05405405405405406,58,ProcessA,0
basic,nearest,42,37,0,0,0,5,2,0.05263157894736842,58,ProcessA,0
basic,nearest,42,38,0,0,0,4,2,0.05128205128205128,60,ProcessA,0
basic,nearest,42,39,0,0,0,4,2,0.05,60,ProcessA,0
basic,nearest,42,40,0,0,0,5,3,0.07317073170731707,60,ProcessA,0
basic,nearest,42,41,0,0,0,4,3,0.07142857142857142,74,ProcessA,0
basic,nearest,42,42,0,0,0,4,3,0.06976744186046512,74,ProcessA,0
basic,nearest,42,43,0,0,0,5,3,0.06818181818181818,74,ProcessA,0
basic,nearest,42,44,0,0,0,5,4,0.08888888888888889,74,ProcessA,0
basic,nearest,42,45,0,0,0,4,4,0.08695652173913043,80,ProcessA,0
basic,nearest,42,46,0,0,0,4,4,0.0851063829787234,80,ProcessA,0
basic,nearest,42,47,0,0,0,4,4,0.08333333333333333,80,ProcessA,0
basic,nearest,42,48,0,0,0,4,4,0.08163265306122448,80,ProcessA,0
basic,nearest,42,49,0,0,0,4,4,0.08,80,ProcessA,0
basic,nearest,42,50,0,0,0,4,4,0.0784313725490196,80,ProcessA,0
basic,nearest,42,51,0,0,0,2,4,0.07692307692307693,92,ProcessA,0
basic,nearest,42,52,0,0,0,2,4,0.07547169811320754,92,ProcessA,0
basic,nearest,42,53,0,0,0,4,4,0.07407407407407407,92,ProcessA,0
basic,nearest,42,54,0,0,0,4,4,0.07272727272727272,92,ProcessA,0
basic,nearest,42,55,0,0,0,3,4,0.07142857142857142,94,ProcessA,0
basic,nearest,42,56,0,0,0,3,4,0.07017543859649122,94,ProcessA,0
basic,nearest,42,57,0,0,0,4,4,0.06896551724137931,94,ProcessA,0
basic,nearest,42,58,0,0,0,3,4,0.06779661016949153,98,ProcessA,0
basic,nearest,42,59,0,0,0,2,4,0.06666666666666667,100,ProcessA,0
basic,nearest,42,60,0,0,0,3,4,0.06557377049180328,100,ProcessA,0
basic,nearest,42,61,0,0,0,4,5,0.08064516129032258,100,ProcessA,0
basic,nearest,42,62,0,0,0,2,5,0.07936507936507936,110,ProcessA,0
basic,nearest,42,63,0,0,0,2,5,0.078125,110,ProcessA,0
basic,nearest,42,64,0,0,0,3,5,0.07692307692307693,110,ProcessA,0
basic,nearest,42,65,0,0,0,2,5,0.07575757575757576,114,ProcessA,0
basic,nearest,42,66,0,0,0,2,5,0.07462686567164178,114,ProcessA,0
basic,nearest,42,67,0,0,0,3,5,0.07352941176470588,114,ProcessA,0
basic,nearest,42,68,0,0,0,3,5,0.07246376811594203,114,ProcessA,0
basic,nearest,42,69,0,0,0,2,5,0.07142857142857142,116,ProcessA,0
basic,nearest,42,70,0,0,0,1,5,0.07042253521126761,122,ProcessA,0
basic,nearest,42,71,0,0,0,2,6,0.08333333333333333,122,ProcessA,0
basic,nearest,42,72,0,0,0,2,6,0.0821917808219178,126,ProcessA,0
basic,nearest,42,73,0,0,0,2,6,0.08108108108108109,126,ProcessA,0
basic,nearest,42,74,0,0,0,2,6,0.08,126,ProcessA,0
basic,nearest,42,75,0,0,0,2,7,0.09210526315789473,126,ProcessA,0
basic,nearest,42,76,0,0,0,0,7,0.09090909090909091,136,ProcessA,0
basic,nearest,42,77,0,0,0,0,7,0.08974358974358974,136,ProcessA,0
basic,nearest,42,78,0,0,0,1,7,0.08860759493670886,136,ProcessA,0
basic,nearest,42,79,0,0,0,1,7,0.0875,136,ProcessA,0
basic,nearest,42,80,0,0,0,0,7,0.08641975308641975,138,ProcessA,0
basic,nearest,42,81,0,0,0,0,7,0.08536585365853659,138,ProcessA,0
basic,nearest,42,82,0,0,0,1,7,0.08433734939759036,138,ProcessA,0
basic,nearest,42,83,0,0,0,0,7,0.08333333333333333,144,ProcessA,0
basic,nearest,42,84,0,0,0,1,7,0.08235294117647059,144,ProcessA,0
basic,nearest,42,85,0,0,0,1,7,0.08139534883720931,148,ProcessA,0
basic,nearest,42,86,0,0,0,1,7,0.08045977011494253,148,ProcessA,0
basic,nearest,42,87,0,0,0,1,7,0.07954545454545454,148,ProcessA,0
basic,nearest,42,88,0,0,0,1,8,0.0898876404494382,148,ProcessA,0
basic,nearest,42,89,0,0,0,0,8,0.08888888888888889,150,ProcessA,0
basic,nearest,42,90,0,0,0,0,8,0.08791208791208792,150,ProcessA,0
basic,nearest,42,91,0,0,0,1,8,0.08695652173913043,150,ProcessA,0
basic,nearest,42,92,0,0,0,0,8,0.08602150537634409,154,ProcessA,0
basic,nearest,42,93,0,0,0,0,8,0.0851063829787234,154,ProcessA,0
basic,nearest,42,94,0,0,0,1,8,0.08421052631578947,154,ProcessA,0
basic,nearest,42,95,0,0,0,0,8,0.08333333333333333,158,ProcessA,0
basic,nearest,42,96,0,0,0,0,8,0.08247422680412371,158,ProcessA,0
basic,nearest,42,97,0,0,0,0,8,0.08163265306122448,158,ProcessA,0
basic,nearest,42,98,0,0,0,1,9,0.09090909090909091,158,ProcessA,0
basic,nearest,42,99,0,0,0,0,9,0.09,160,ProcessA,0
