scenario,policy_name,seed,step,queue_A,queue_B,queue_C,pending_tasks,num_jobs_completed,throughput,total_agv_distance,bottleneck_station,bottleneck_queue_length
congested,bottleneck_aware,44,64,3,0,0,20,4,0.06153846153846154,126,ProcessA,3
congested,bottleneck_aware,44,65,3,0,0,20,4,0.06060606060606061,132,ProcessA,3
congested,bottleneck_aware,44,66,2,0,0,20,4,0.05970149253731343,132,ProcessA,2
congested,bottleneck_aware,44,67,2,0,0,21,4,0.058823529411764705,132,ProcessA,2
congested,bottleneck_aware,44,68,2,0,0,21,4,0.057971014492753624,132,ProcessA,2
congested,bottleneck_aware,44,69,2,0,0,22,4,0.05714285714285714,132,ProcessA,2
congested,bottleneck_aware,44,70,2,0,0,22,4,0.056338028169014086,132,ProcessA,2
congested,bottleneck_aware,44,71,2,0,0,21,4,0.05555555555555555,134,ProcessA,2
congested,bottleneck_aware,44,72,3,0,0,21,4,0.0547945205479452,134,ProcessA,3
congested,bottleneck_aware,44,73,3,0,0,21,4,0.05405405405405406,136,ProcessA,3
congested,bottleneck_aware,44,74,2,0,0,20,4,0.05333333333333334,140,ProcessA,2
congested,bottleneck_aware,44,75,2,1,0,20,4,0.05263157894736842,140,ProcessA,2
congested,bottleneck_aware,44,76,2,1,0,20,4,0.05194805194805195,144,ProcessA,2
congested,bottleneck_aware,44,77,2,1,0,21,4,0.05128205128205128,144,ProcessA,2
congested,bottleneck_aware,44,78,1,1,0,20,4,0.05063291139240506,148,ProcessA,1
congested,bottleneck_aware,44,79,1,2,0,20,4,0.05,148,ProcessB,2
congested,bottleneck_aware,44,80,1,2,0,20,4,0.04938271604938271,150,ProcessB,2
congested,bottleneck_aware,44,81,1,2,0,21,4,0.04878048780487805,150,ProcessB,2
congested,bottleneck_aware,44,82,0,2,0,20,4,0.04819277108433735,154,ProcessB,2
congested,bottleneck_aware,44,83,0,2,0,19,4,0.047619047619047616,158,ProcessB,2
congested,bottleneck_aware,44,84,0,2,0,20,4,0.047058823529411764,158,ProcessB,2
congested,bottleneck_aware,44,85,0,2,0,22,4,0.046511627906976744,158,ProcessB,2
congested,bottleneck_aware,44,86,0,2,0,21,4,0.04597701149425287,162,ProcessB,2
congested,bottleneck_aware,44,87,0,2,0,20,4,0.045454545454545456,164,ProcessB,2
congested,bottleneck_aware,44,88,0,2,0,21,4,0.0449438202247191,164,ProcessB,2
congested,bottleneck_aware,44,89,0,2,0,22,5,0.05555555555555555,164,ProcessB,2
congested,bottleneck_aware,44,90,0,2,0,20,5,0.054945054945054944,170,ProcessB,2
congested,bottleneck_aware,44,91,0,2,0,20,5,0.05434782608695652,170,ProcessB,2
congested,bottleneck_aware,44,92,0,2,0,21,5,0.053763440860215055,170,ProcessB,2
congested,bottleneck_aware,44,93,0,1,0,20,6,0.06382978723404255,174,ProcessB,1
congested,bottleneck_aware,44,94,0,1,0,19,6,0.06315789473684211,180,ProcessB,1
congested,bottleneck_aware,44,95,0,1,0,20,6,0.0625,180,ProcessB,1
congested,bottleneck_aware,44,96,0,1,0,21,6,0.061855670103092786,180,ProcessB,1
congested,bottleneck_aware,44,97,0,0,0,20,6,0.061224489795918366,182,ProcessA,0
congested,bottleneck_aware,44,98,0,0,0,20,6,0.06060606060606061,182,ProcessA,0
congested,bottleneck_aware,44,99,0,0,1,21,7,0.07,182,ProcessC,1
