scenario,policy_name,seed,step,queue_A,queue_B,queue_C,pending_tasks,num_jobs_completed,throughput,total_agv_distance,bottleneck_station,bottleneck_queue_length
bottleneck_B,bottleneck_aware,44,0,0,0,0,0,0,0.0,0,ProcessA,0
bottleneck_B,bottleneck_aware,44,1,0,0,0,0,0,0.0,0,ProcessA,0
bottleneck_B,bottleneck_aware,44,2,0,0,0,0,0,0.0,0,ProcessA,0
bottleneck_B,bottleneck_aware,44,3,0,0,0,0,0,0.0,2,ProcessA,0
bottleneck_B,bottleneck_aware,44,4,0,0,0,0,0,0.0,2,ProcessA,0
bottleneck_B,bottleneck_aware,44,5,0,0,0,0,0,0.0,4,ProcessA,0
bottleneck_B,bottleneck_aware,44,6,0,0,0,0,0,0.0,8,ProcessA,0
bottleneck_B,bottleneck_aware,44,7,1,0,0,2,0,0.0,8,ProcessA,1
bottleneck_B,bottleneck_aware,44,8,0,0,0,2,0,0.0,12,ProcessA,0
bottleneck_B,bottleneck_aware,44,9,1,0,0,2,0,0.0,12,ProcessA,1
bottleneck_B,bottleneck_aware,44,10,1,0,0,2,0,0.0,14,ProcessA,1
bottleneck_B,bottleneck_aware,44,11,1,0,0,2,0,0.0,14,ProcessA,1
bottleneck_B,bottleneck_aware,44,12,1,0,0,1,0,0.0,18,ProcessA,1
bottleneck_B,bottleneck_aware,44,13,1,0,0,1,0,0.0,22,ProcessA,1
bottleneck_B,bottleneck_aware,44,14,0,0,0,1,0,0.0,22,ProcessA,0
bottleneck_B,bottleneck_aware,44,15,1,0,0,1,0,0.0,22,ProcessA,1
bottleneck_B,bottleneck_aware,44,16,1,1,0,2,0,0.0,24,ProcessA,1
bottleneck_B,bottleneck_aware,44,17,0,1,0,1,0,0.0,30,ProcessB,1
bottleneck_B,bottleneck_aware,44,18,0,2,0,1,0,0.0,30,ProcessB,2
bottleneck_B,bottleneck_aware,44,19,0,2,0,2,0,0.0,34,ProcessB,2
bottleneck_B,bottleneck_aware,44,20,0,2,0,3,0,0.0,34,ProcessB,2
bottleneck_B,bottleneck_aware,44,21,0,2,0,5,0,0.0,34,ProcessB,2
bottleneck_B,bottleneck_aware,44,22,0,2,0,5,0,0.0,34,ProcessB,2
bottleneck_B,bottleneck_aware,44,23,0,2,0,4,0,0.0,40,ProcessB,2
bottleneck_B,bottleneck_aware,44,24,0,2,0,5,0,0.0,40,ProcessB,2
bottleneck_B,bottleneck_aware,44,25,0,2,0,5,0,0.0,40,ProcessB,2
bottleneck_B,bottleneck_aware,44,26,0,2,0,4,0,0.0,46,ProcessB,2
bottleneck_B,bottleneck_aware,44,27,0,2,0,4,0,0.0,50,ProcessB,2
bottleneck_B,bottleneck_aware,44,28,0,2,0,5,0,0.0,50,ProcessB,2
bottleneck_B,bottleneck_aware,44,29,0,2,0,5,0,0.0,50,ProcessB,2
bottleneck_B,bottleneck_aware,44,30,0,2,0,5,0,0.0,50,ProcessB,2
bottleneck_B,bottleneck_aware,44,31,0,3,0,5,0,0.0,54,ProcessB,3
bottleneck_B,bottleneck_aware,44,32,0,2,0,5,0,0.0,58,ProcessB,2
bottleneck_B,bottleneck_aware,44,33,0,2,0,5,0,0.0,58,ProcessB,2
bottleneck_B,bottleneck_aware,44,34,0,2,0,5,0,0.0,58,ProcessB,2
bottleneck_B,bottleneck_aware,44,35,0,3,0,4,0,0.0,60,ProcessB,3
bottleneck_B,bottleneck_aware,44,36,0,3,0,4,0,0.0,62,ProcessB,3
bottleneck_B,bottleneck_aware,44,37,0,4,0,4,0,0.0,62,ProcessB,4
bottleneck_B,bottleneck_aware,44,38,0,4,0,3,0,0.0,66,ProcessB,4
bottleneck_B,bottleneck_aware,44,39,0,4,0,2,0,0.0,68,ProcessB,4
bottleneck_B,bottleneck_aware,44,40,0,4,0,3,0,0.0,68,ProcessB,4
bottleneck_B,bottleneck_aware,44,41,0,5,0,4,1,0.023809523809523808,68,ProcessB,5
bottleneck_B,bottleneck_aware,44,42,0,4,0,2,1,0.023255813953488372,74,ProcessB,4
bottleneck_B,bottleneck_aware,44,43,0,4,0,2,1,0.022727272727272728,74,ProcessB,4
