scenario,policy_name,seed,step,queue_A,queue_B,queue_C,pending_tasks,num_jobs_completed,throughput,total_agv_distance,bottleneck_station,bottleneck_queue_length
congested,nearest,42,0,0,0,0,0,0,0.0,2,ProcessA,0
congested,nearest,42,1,0,0,0,0,0,0.0,4,ProcessA,0
congested,nearest,42,2,0,0,0,1,0,0.0,4,ProcessA,0
congested,nearest,42,3,1,0,0,1,0,0.0,8,ProcessA,1
congested,nearest,42,4,1,0,0,1,0,0.0,12,ProcessA,1
congested,nearest,42,5,1,0,0,3,0,0.0,12,ProcessA,1
congested,nearest,42,6,1,0,0,3,0,0.0,12,ProcessA,1
congested,nearest,42,7,2,0,0,3,0,0.0,14,ProcessA,2
congested,nearest,42,8,2,0,0,3,0,0.0,18,ProcessA,2
congested,nearest,42,9,2,0,0,5,0,0.0,18,ProcessA,2
congested,nearest,42,10,1,0,0,5,0,0.0,22,ProcessA,1
congested,nearest,42,11,2,0,0,6,0,0.0,22,ProcessA,2
congested,nearest,42,12,2,0,0,7,0,0.0,26,ProcessA,2
congested,nearest,42,13,2,0,0,9,0,0.0,26,ProcessA,2
congested,nearest,42,14,1,0,0,9,0,0.0,28,ProcessA,1
congested,nearest,42,15,2,0,0,10,0,0.0,28,ProcessA,2
congested,nearest,42,16,2,0,0,11,0,0.0,30,ProcessA,2
congested,nearest,42,17,2,0,0,12,0,0.0,34,ProcessA,2
congested,nearest,42,18,1,0,0,12,0,0.0,34,ProcessA,1
congested,nearest,42,19,1,0,0,13,0,0.0,38,ProcessA,1
congested,nearest,42,20,1,0,0,13,0,0.0,38,ProcessA,1
congested,nearest,42,21,1,0,0,15,0,0.0,40,ProcessA,1
congested,nearest,42,22,0,0,0,16,0,0.0,40,ProcessA,0
congested,nearest,42,23,0,0,0,17,1,0.041666666666666664,42,ProcessA,0
congested,nearest,42,24,0,0,0,16,1,0.04,46,ProcessA,0
congested,nearest,42,25,0,0,0,19,1,0.038461538461538464,46,ProcessA,0
congested,nearest,42,26,0,0,0,19,1,0.037037037037037035,50,ProcessA,0
congested,nearest,42,27,0,0,0,20,2,0.07142857142857142,50,ProcessA,0
congested,nearest,42,28,0,0,0,20,2,0.06896551724137931,58,ProcessA,0
congested,nearest,42,29,0,0,0,21,2,0.06666666666666667,58,ProcessA,0
congested,nearest,42,30,0,0,0,20,2,0.06451612903225806,60,ProcessA,0
congested,nearest,42,31,0,0,0,21,2,0.0625,60,ProcessA,0
congested,nearest,42,32,0,0,0,23,3,0.09090909090909091,60,ProcessA,0
congested,nearest,42,33,0,0,0,22,3,0.08823529411764706,64,ProcessA,0
congested,nearest,42,34,0,0,0,23,3,0.08571428571428572,64,ProcessA,0
