scenario,policy_name,seed,step,queue_A,queue_B,queue_C,pending_tasks,num_jobs_completed,throughput,total_agv_distance,bottleneck_station,bottleneck_queue_length
congested,fifo,44,0,0,0,0,0,0,0.0,2,ProcessA,0
congested,fifo,44,1,0,0,0,0,0,0.0,4,ProcessA,0
congested,fifo,44,2,0,0,0,0,0,0.0,4,ProcessA,0
congested,fifo,44,3,1,0,0,0,0,0.0,8,ProcessA,1
congested,fifo,44,4,1,0,0,0,0,0.0,12,ProcessA,1
congested,fifo,44,5,1,0,0,2,0,0.0,12,ProcessA,1
congested,fifo,44,6,1,0,0,3,0,0.0,12,ProcessA,1
congested,fifo,44,7,2,0,0,3,0,0.0,16,ProcessA,2
congested,fifo,44,8,2,0,0,3,0,0.0,18,ProcessA,2
congested,fifo,44,9,2,0,0,5,0,0.0,18,ProcessA,2
congested,fifo,44,10,2,0,0,5,0,0.0,18,ProcessA,2
congested,fifo,44,11,2,0,0,4,0,0.0,28,ProcessA,2
congested,fifo,44,12,2,0,0,5,0,0.0,28,ProcessA,2
congested,fifo,44,13,2,0,0,8,0,0.0,28,ProcessA,2
congested,fifo,44,14,2,0,0,9,0,0.0,28,ProcessA,2
congested,fifo,44,15,2,0,0,9,0,0.0,32,ProcessA,2
congested,fifo,44,16,3,0,0,10,0,0.0,32,ProcessA,3
congested,fifo,44,17,3,0,0,10,0,0.0,36,ProcessA,3
congested,fifo,44,18,3,0,0,11,0,0.0,36,ProcessA,3
congested,fifo,44,19,3,0,0,11,0,0.0,38,ProcessA,3
congested,fifo,44,20,4,0,0,12,0,0.0,38,ProcessA,4
congested,fifo,44,21,4,0,0,13,0,0.0,42,ProcessA,4
congested,fifo,44,22,3,0,0,12,0,0.0,48,ProcessA,3
congested,fifo,44,23,3,0,0,13,0,0.0,48,ProcessA,3
congested,fifo,44,24,4,0,0,15,0,0.0,48,ProcessA,4
congested,fifo,44,25,4,0,0,15,0,0.0,52,ProcessA,4
congested,fifo,44,26,3,0,0,16,0,0.0,52,ProcessA,3
congested,fifo,44,27,4,0,0,17,0,0.0,52,ProcessA,4
congested,fifo,44,28,5,0,0,17,0,0.0,54,ProcessA,5
congested,fifo,44,29,5,0,0,17,0,0.0,58,ProcessA,5
congested,fifo,44,30,4,0,0,18,0,0.0,58,ProcessA,4
congested,fifo,44,31,4,0,0,18,0,0.0,64,ProcessA,4
congested,fifo,44,32,4,0,0,19,0,0.0,64,ProcessA,4
congested,fifo,44,33,4,0,0,21,0,0.0,72,ProcessA,4
congested,fifo,44,34,3,0,0,22,0,0.0,72,ProcessA,3
congested,fifo,44,35,3,0,0,23,0,0.0,72,ProcessA,3
congested,fifo,44,36,4,0,0,24,0,0.0,72,ProcessA,4
congested,fifo,44,37,4,0,0,24,0,0.0,76,ProcessA,4
congested,fifo,44,38,3,0,0,24,0,0.0,76,ProcessA,3
congested,fifo,44,39,3,0,0,24,0,0.0,76,ProcessA,3
congested,fifo,44,40,5,0,0,24,0,0.0,76,ProcessA,5
congested,fifo,44,41,5,0,0,23,0,0.0,82,ProcessA,5
congested,fifo,44,42,4,0,0,23,0,0.0,82,ProcessA,4
congested,fifo,44,43,4,0,0,23,0,0.0,82,ProcessA,4
congested,fifo,44,44,5,0,0,22,0,0.0,88,ProcessA,5
congested,fifo,44,45,5,0,0,22,0,0.0,92,ProcessA,5
congested,fifo,44,46,4,0,0,23,0,0.0,92,ProcessA,4
congested,fifo,44,47,4,0,0,23,0,0.0,92,ProcessA,4
congested,fifo,44,48,5,0,0,23,0,0.0,92,ProcessA,5
congested,fifo,44,49,6,0,0,23,0,0.0,96,ProcessA,6
congested,fifo,44,50,5,0,0,22,0,0.0,98,ProcessA,5
congested,fifo,44,51,5,0,0,22,0,0.0,98,ProcessA,5
congested,fifo,44,52,6,0,0,22,0,0.0,98,ProcessA,6
congested,fifo,44,53,6,0,0,21,0,0.0,108,ProcessA,6
congested,fifo,44,54,5,0,0,21,0,0.0,108,ProcessA,5
congested,fifo,44,55,5,0,0,22,0,0.0,108,ProcessA,5
congested,fifo,44,56,6,0,0,22,0,0.0,108,ProcessA,6
congested,fifo,44,57,6,0,0,22,0,0.0,112,ProcessA,6
congested,fifo,44,58,6,0,0,22,0,0.0,112,ProcessA,6
congested,fifo,44,59,6,0,0,21,0,0.0,114,ProcessA,6
congested,fifo,44,60,6,0,0,21,0,0.0,114,ProcessA,6
congested,fifo,44,61,6,0,0,21,0,0.0,122,ProcessA,6
congested,fifo,44,62,5,0,0,20,0,0.0,128,ProcessA,5
congested,fifo,44,63,5,0,0,21,0,0.0,128,ProcessA,5
congested,fifo,44,64,5,0,0,22,0,0.0,128,ProcessA,5
congested,fifo,44,65,5,0,0,23,0,0.0,128,ProcessA,5
congested,fifo,44,66,4,0,0,23,0,0.0,128,ProcessA,4
congested,fifo,44,67,5,0,0,23,0,0.0,128,ProcessA,5
congested,fifo,44,68,6,0,0,22,0,0.0,132,ProcessA,6
congested,fifo,44,69,6,0,0,22,0,0.0,134,ProcessA,6
congested,fifo,44,70,5,0,0,22,0,0.0,134,ProcessA,5
congested,fifo,44,71,6,0,0,22,0,0.0,134,ProcessA,6
congested,fifo,44,72,6,0,0,20,0,0.0,144,ProcessA,6
congested,fifo,44,73,6,0,0,21,0,0.0,144,ProcessA,6
congested,fifo,44,74,5,0,0,22,0,0.0,144,ProcessA,5
congested,fifo,44,75,6,0,0,22,0,0.0,144,ProcessA,6
congested,fifo,44,76,6,0,0,21,0,0.0,148,ProcessA,6
congested,fifo,44,77,7,0,0,22,0,0.0,148,ProcessA,7
congested,fifo,44,78,6,0,0,21,0,0.0,152,ProcessA,6
congested,fifo,44,79,7,0,0,21,0,0.0,152,ProcessA,7
congested,fifo,44,80,7,0,0,20,0,0.0,154,ProcessA,7
congested,fifo,44,81,8,0,0,21,0,0.0,154,ProcessA,8
congested,fifo,44,82,7,0,0,20,0,0.0,158,ProcessA,7
congested,fifo,44,83,7,0,0,19,0,0.0,164,ProcessA,7
congested,fifo,44,84,7,0,0,19,0,0.0,164,ProcessA,7
congested,fifo,44,85,7,0,0,21,0,0.0,164,ProcessA,7
congested,fifo,44,86,6,0,0,20,0,0.0,166,ProcessA,6
congested,fifo,44,87,6,0,0,20,0,0.0,166,ProcessA,6
congested,fifo,44,88,7,0,0,21,1,0.011235955056179775,166,ProcessA,7
congested,fifo,44,89,7,0,0,20,1,0.011111111111111112,178,ProcessA,7
congested,fifo,44,90,6,0,0,20,1,0.01098901098901099,178,ProcessA,6
congested,fifo,44,91,6,0,0,20,1,0.010869565217391304,178,ProcessA,6
congested,fifo,44,92,7,0,0,20,1,0.010752688172043012,178,ProcessA,7
congested,fifo,44,93,7,0,0,20,1,0.010638297872340425,180,ProcessA,7
congested,fifo,44,94,6,0,0,20,1,0.010526315789473684,180,ProcessA,6
congested,fifo,44,95,6,0,0,20,1,0.010416666666666666,180,ProcessA,6
congested,fifo,44,96,6,1,0,19,1,0.010309278350515464,184,ProcessA,6
congested,fifo,44,97,6,1,0,19,1,0.01020408163265306,186,ProcessA,6
congested,fifo,44,98,5,1,0,20,1,0.010101010101010102,186,ProcessA,5
congested,fifo,44,99,5,1,0,20,1,0.01,186,ProcessA,5
