scenario,policy_name,seed,step,queue_A,queue_B,queue_C,pending_tasks,num_jobs_completed,throughput,total_agv_distance,bottleneck_station,bottleneck_queue_length
basic,nearest,43,0,0,0,0,0,0,0.0,2,ProcessA,0
basic,nearest,43,1,0,0,0,0,0,0.0,2,ProcessA,0
basic,nearest,43,2,0,0,0,0,0,0.0,4,ProcessA,0
basic,nearest,43,3,0,0,0,0,0,0.0,4,ProcessA,0
basic,nearest,43,4,1,0,0,0,0,0.0,4,ProcessA,1
basic,nearest,43,5,1,0,0,1,0,0.0,4,ProcessA,1
basic,nearest,43,6,0,0,0,0,0,0.0,6,ProcessA,0
basic,nearest,43,7,0,0,0,0,0,0.0,6,ProcessA,0
basic,nearest,43,8,0,0,0,0,0,0.0,10,ProcessA,0
basic,nearest,43,9,0,0,0,1,0,0.0,10,ProcessA,0
basic,nearest,43,10,0,0,0,0,0,0.0,14,ProcessA,0
basic,nearest,43,11,0,0,0,1,0,0.0,14,ProcessA,0
basic,nearest,43,12,0,0,0,0,0,0.0,18,ProcessA,0
basic,nearest,43,13,0,0,0,0,0,0.0,18,ProcessA,0
basic,nearest,43,14,0,0,0,1,0,0.0,18,ProcessA,0
basic,nearest,43,15,0,0,0,1,0,0.0,22,ProcessA,0
basic,nearest,43,16,0,0,0,1,0,0.0,30,ProcessA,0
basic,nearest,43,17,0,0,0,1,0,0.0,30,ProcessA,0
basic,nearest,43,18,0,0,0,2,0,0.0,30,ProcessA,0
basic,nearest,43,19,0,0,0,2,0,0.0,32,ProcessA,0
basic,nearest,43,20,0,0,0,2,0,0.0,32,ProcessA,0
basic,nearest,43,21,0,0,0,3,0,0.0,32,ProcessA,0
basic,nearest,43,22,0,0,0,2,0,0.0,34,ProcessA,0
basic,nearest,43,23,0,0,0,2,0,0.0,34,ProcessA,0
basic,nearest,43,24,0,0,0,2,1,0.04,38,ProcessA,0
basic,nearest,43,25,0,0,0,1,1,0.038461538461538464,42,ProcessA,0
basic,nearest,43,26,0,0,0,2,1,0.037037037037037035,42,ProcessA,0
basic,nearest,43,27,0,0,0,3,1,0.03571428571428571,42,ProcessA,0
basic,nearest,43,28,0,0,0,3,2,0.06896551724137931,44,ProcessA,0
basic,nearest,43,29,0,0,0,2,2,0.06666666666666667,50,ProcessA,0
basic,nearest,43,30,0,0,0,3,2,0.06451612903225806,50,ProcessA,0
basic,nearest,43,31,0,0,0,2,2,0.0625,54,ProcessA,0
basic,nearest,43,32,0,0,0,2,2,0.06060606060606061,54,ProcessA,0
basic,nearest,43,33,0,0,0,3,2,0.058823529411764705,54,ProcessA,0
basic,nearest,43,34,0,0,0,4,2,0.05714285714285714,54,ProcessA,0
basic,nearest,43,35,0,0,0,2,2,0.05555555555555555,64,ProcessA,0
basic,nearest,43,36,0,0,0,2,2,0.05405405405405406,64,ProcessA,0
basic,nearest,43,37,0,0,0,4,2,0.05263157894736842,64,ProcessA,0
basic,nearest,43,38,0,0,0,4,2,0.05128205128205128,64,ProcessA,0
basic,nearest,43,39,0,0,0,4,2,0.05,66,ProcessA,0
basic,nearest,43,40,0,0,0,4,2,0.04878048780487805,66,ProcessA,0
basic,nearest,43,41,0,0,0,4,3,0.07142857142857142,70,ProcessA,0
basic,nearest,43,42,0,0,0,3,3,0.06976744186046512,74,ProcessA,0
basic,nearest,43,43,0,0,0,4,3,0.06818181818181818,74,ProcessA,0
basic,nearest,43,44,0,0,0,4,3,0.06666666666666667,74,ProcessA,0
basic,nearest,43,45,0,0,0,3,4,0.08695652173913043,76,ProcessA,0
basic,nearest,43,46,0,0,0,3,4,0.0851063829787234,82,ProcessA,0
basic,nearest,43,47,0,0,0,4,4,0.08333333333333333,82,ProcessA,0
