scenario,policy_name,seed,step,queue_A,queue_B,queue_C,pending_tasks,num_jobs_completed,throughput,total_agv_distance,bottleneck_station,bottleneck_queue_length
bottleneck_B,nearest,44,0,0,0,0,0,0,0.0,0,ProcessA,0
bottleneck_B,nearest,44,1,0,0,0,0,0,0.0,0,ProcessA,0
bottleneck_B,nearest,44,2,0,0,0,0,0,0.0,0,ProcessA,0
bottleneck_B,nearest,44,3,0,0,0,0,0,0.0,2,ProcessA,0
bottleneck_B,nearest,44,4,0,0,0,0,0,0.0,2,ProcessA,0
bottleneck_B,nearest,44,5,0,0,0,0,0,0.0,4,ProcessA,0
bottleneck_B,nearest,44,6,0,0,0,0,0,0.0,8,ProcessA,0
bottleneck_B,nearest,44,7,1,0,0,2,0,0.0,8,ProcessA,1
bottleneck_B,nearest,44,8,0,0,0,2,0,0.0,10,ProcessA,0
bottleneck_B,nearest,44,9,1,0,0,2,0,0.0,10,ProcessA,1
bottleneck_B,nearest,44,10,1,0,0,2,0,0.0,14,ProcessA,1
bottleneck_B,nearest,44,11,0,0,0,1,0,0.0,18,ProcessA,0
bottleneck_B,nearest,44,12,0,0,0,1,0,0.0,18,ProcessA,0
bottleneck_B,nearest,44,13,1,0,0,2,0,0.0,18,ProcessA,1
bottleneck_B,nearest,44,14,0,1,0,1,0,0.0,20,ProcessB,1
bottleneck_B,nearest,44,15,0,1,0,0,0,0.0,26,ProcessB,1
bottleneck_B,nearest,44,16,0,2,0,2,0,0.0,26,ProcessB,2
bottleneck_B,nearest,44,17,0,2,0,1,0,0.0,30,ProcessB,2
bottleneck_B,nearest,44,18,0,2,0,1,0,0.0,30,ProcessB,2
bottleneck_B,nearest,44,19,0,2,0,3,0,0.0,30,ProcessB,2
bottleneck_B,nearest,44,20,0,2,0,4,0,0.0,30,ProcessB,2
bottleneck_B,nearest,44,21,0,2,0,3,0,0.0,36,ProcessB,2
bottleneck_B,nearest,44,22,0,2,0,4,0,0.0,36,ProcessB,2
bottleneck_B,nearest,44,23,0,2,0,5,0,0.0,36,ProcessB,2
bottleneck_B,nearest,44,24,0,2,0,4,0,0.0,42,ProcessB,2
bottleneck_B,nearest,44,25,0,2,0,4,0,0.0,46,ProcessB,2
bottleneck_B,nearest,44,26,0,2,0,5,0,0.0,46,ProcessB,2
bottleneck_B,nearest,44,27,0,2,0,5,0,0.0,46,ProcessB,2
bottleneck_B,nearest,44,28,0,2,0,5,0,0.0,46,ProcessB,2
bottleneck_B,nearest,44,29,0,3,0,5,0,0.0,48,ProcessB,3
bottleneck_B,nearest,44,30,0,2,0,5,0,0.0,50,ProcessB,2
bottleneck_B,nearest,44,31,0,3,0,5,0,0.0,50,ProcessB,3
bottleneck_B,nearest,44,32,0,3,0,4,0,0.0,54,ProcessB,3
bottleneck_B,nearest,44,33,0,3,0,3,0,0.0,60,ProcessB,3
bottleneck_B,nearest,44,34,0,3,0,4,0,0.0,60,ProcessB,3
bottleneck_B,nearest,44,35,0,3,0,4,1,0.027777777777777776,60,ProcessB,3
bottleneck_B,nearest,44,36,0,3,0,3,1,0.02702702702702703,64,ProcessB,3
bottleneck_B,nearest,44,37,0,3,0,3,1,0.02631578947368421,64,ProcessB,3
bottleneck_B,nearest,44,38,0,4,0,3,1,0.02564102564102564,64,ProcessB,4
bottleneck_B,nearest,44,39,0,4,0,3,2,0.05,70,ProcessB,4
bottleneck_B,nearest,44,40,0,3,0,2,2,0.04878048780487805,76,ProcessB,3
bottleneck_B,nearest,44,41,0,3,0,2,2,0.047619047619047616,76,ProcessB,3
bottleneck_B,nearest,44,42,0,3,0,2,2,0.046511627906976744,76,ProcessB,3
bottleneck_B,nearest,44,43,0,3,0,2,2,0.045454545454545456,76,ProcessB,3
bottleneck_B,nearest,44,44,0,3,0,2,2,0.044444444444444446,76,ProcessB,3
bottleneck_B,nearest,44,45,0,3,0,1,2,0.043478260869565216,80,ProcessB,3
bottleneck_B,nearest,44,46,0,3,0,1,2,0.0425531914893617,88,ProcessB,3
bottleneck_B,nearest,44,47,0,3,0,2,2,0.041666666666666664,88,ProcessB,3
bottleneck_B,nearest,44,48,0,3,0,2,2,0.04081632653061224,88,ProcessB,3
bottleneck_B,nearest,44,49,0,3,0,2,2,0.04,90,ProcessB,3
