scenario,policy_name,seed,step,queue_A,queue_B,queue_C,pending_tasks,num_jobs_completed,throughput,total_agv_distance,bottleneck_station,bottleneck_queue_length
congested,nearest,43,81,0,0,0,19,9,0.10975609756097561,154,ProcessA,0
congested,nearest,43,82,0,0,0,19,9,0.10843373493975904,154,ProcessA,0
congested,nearest,43,83,0,0,0,19,9,0.10714285714285714,154,ProcessA,0
congested,nearest,43,84,0,0,0,19,10,0.11764705882352941,154,ProcessA,0
congested,nearest,43,85,0,0,0,18,10,0.11627906976744186,164,ProcessA,0
congested,nearest,43,86,0,0,0,17,10,0.11494252873563218,168,ProcessA,0
congested,nearest,43,87,0,0,0,17,10,0.11363636363636363,168,ProcessA,0
congested,nearest,43,88,0,0,0,18,10,0.11235955056179775,168,ProcessA,0
congested,nearest,43,89,0,0,0,18,10,0.1111111111111111,168,ProcessA,0
congested,nearest,43,90,0,0,0,17,10,0.10989010989010989,170,ProcessA,0
congested,nearest,43,91,0,0,0,17,10,0.10869565217391304,170,ProcessA,0
congested,nearest,43,92,0,0,0,18,10,0.10752688172043011,170,ProcessA,0
congested,nearest,43,93,0,0,0,17,10,0.10638297872340426,174,ProcessA,0
congested,nearest,43,94,0,0,0,17,10,0.10526315789473684,174,ProcessA,0
congested,nearest,43,95,0,0,0,17,10,0.10416666666666667,178,ProcessA,0
congested,nearest,43,96,0,0,0,17,10,0.10309278350515463,178,ProcessA,0
congested,nearest,43,97,0,0,0,17,10,0.10204081632653061,180,ProcessA,0
congested,nearest,43,98,0,0,0,17,10,0.10101010101010101,180,ProcessA,0
congested,nearest,43,99,0,0,0,17,10,0.1,182,ProcessA,0
