scenario,policy_name,seed,step,queue_A,queue_B,queue_C,pending_tasks,num_jobs_completed,throughput,total_agv_distance,bottleneck_station,bottleneck_queue_length
bottleneck_B,fifo,43,0,0,0,0,0,0,0.0,2,ProcessA,0
bottleneck_B,fifo,43,1,0,0,0,0,0,0.0,2,ProcessA,0
bottleneck_B,fifo,43,2,0,0,0,0,0,0.0,4,ProcessA,0
bottleneck_B,fifo,43,3,0,0,0,0,0,0.0,4,ProcessA,0
bottleneck_B,fifo,43,4,1,0,0,1,0,0.0,4,ProcessA,1
bottleneck_B,fifo,43,5,0,0,0,0,0,0.0,6,ProcessA,0
bottleneck_B,fifo,43,6,0,0,0,0,0,0.0,6,ProcessA,0
bottleneck_B,fifo,43,7,0,0,0,1,0,0.0,6,ProcessA,0
bottleneck_B,fifo,43,8,0,0,0,0,0,0.0,14,ProcessA,0
bottleneck_B,fifo,43,9,0,0,0,0,0,0.0,14,ProcessA,0
bottleneck_B,fifo,43,10,0,0,0,0,0,0.0,14,ProcessA,0
bottleneck_B,fifo,43,11,0,1,0,0,0,0.0,14,ProcessB,1
bottleneck_B,fifo,43,12,0,1,0,0,0,0.0,14,ProcessB,1
bottleneck_B,fifo,43,13,0,1,0,1,0,0.0,14,ProcessB,1
bottleneck_B,fifo,43,14,0,1,0,0,0,0.0,18,ProcessB,1
bottleneck_B,fifo,43,15,0,1,0,0,0,0.0,22,ProcessB,1
bottleneck_B,fifo,43,16,0,1,0,1,0,0.0,22,ProcessB,1
bottleneck_B,fifo,43,17,0,1,0,1,0,0.0,22,ProcessB,1
bottleneck_B,fifo,43,18,0,1,0,0,0,0.0,24,ProcessB,1
bottleneck_B,fifo,43,19,0,1,0,0,0,0.0,28,ProcessB,1
bottleneck_B,fifo,43,20,0,1,0,1,0,0.0,28,ProcessB,1
bottleneck_B,fifo,43,21,0,1,0,0,0,0.0,34,ProcessB,1
bottleneck_B,fifo,43,22,0,1,0,1,0,0.0,34,ProcessB,1
bottleneck_B,fifo,43,23,0,1,0,0,0,0.0,40,ProcessB,1
bottleneck_B,fifo,43,24,0,1,0,1,0,0.0,40,ProcessB,1
bottleneck_B,fifo,43,25,0,1,0,1,0,0.0,40,ProcessB,1
bottleneck_B,fifo,43,26,0,2,0,2,0,0.0,40,ProcessB,2
bottleneck_B,fifo,43,27,0,1,0,2,0,0.0,44,ProcessB,1
bottleneck_B,fifo,43,28,0,1,0,3,1,0.034482758620689655,44,ProcessB,1
bottleneck_B,fifo,43,29,0,1,0,2,1,0.03333333333333333,50,ProcessB,1
bottleneck_B,fifo,43,30,0,2,0,2,1,0.03225806451612903,50,ProcessB,2
bottleneck_B,fifo,43,31,0,2,0,1,1,0.03125,56,ProcessB,2
bottleneck_B,fifo,43,32,0,2,0,1,1,0.030303030303030304,56,ProcessB,2
bottleneck_B,fifo,43,33,0,2,0,1,1,0.029411764705882353,56,ProcessB,2
bottleneck_B,fifo,43,34,0,2,0,2,1,0.02857142857142857,56,ProcessB,2
bottleneck_B,fifo,43,35,0,2,0,1,1,0.027777777777777776,64,ProcessB,2
bottleneck_B,fifo,43,36,0,2,0,3,1,0.02702702702702703,64,ProcessB,2
bottleneck_B,fifo,43,37,0,1,0,2,1,0.02631578947368421,68,ProcessB,1
bottleneck_B,fifo,43,38,0,1,0,3,1,0.02564102564102564,68,ProcessB,1
bottleneck_B,fifo,43,39,0,1,0,4,1,0.025,68,ProcessB,1
bottleneck_B,fifo,43,40,0,1,0,4,1,0.024390243902439025,68,ProcessB,1
bottleneck_B,fifo,43,41,0,1,0,3,1,0.023809523809523808,72,ProcessB,1
bottleneck_B,fifo,43,42,1,1,0,4,1,0.023255813953488372,72,ProcessA,1
bottleneck_B,fifo,43,43,0,1,0,3,1,0.022727272727272728,78,ProcessB,1
bottleneck_B,fifo,43,44,0,1,0,3,1,0.022222222222222223,78,ProcessB,1
bottleneck_B,fifo,43,45,0,1,0,3,1,0.021739130434782608,84,ProcessB,1
bottleneck_B,fifo,43,46,0,1,0,6,1,0.02127659574468085,84,ProcessB,1
bottleneck_B,fifo,43,47,0,0,0,6,1,0.020833333333333332,84,ProcessA,0
bottleneck_B,fifo,43,48,0,0,0,6,2,0.04081632653061224,84,ProcessA,0
bottleneck_B,fifo,43,49,0,0,0,5,2,0.04,94,ProcessA,0
bottleneck_B,fifo,43,50,0,1,0,5,2,0.0392156862745098,94,ProcessB,1
bottleneck_B,fifo,43,51,0,1,0,4,2,0.038461538461538464,98,ProcessB,1
bottleneck_B,fifo,43,52,0,1,0,4,2,0.03773584905660377,98,ProcessB,1
bottleneck_B,fifo,43,53,0,1,0,4,2,0.037037037037037035,98,ProcessB,1
bottleneck_B,fifo,43,54,0,2,0,4,2,0.03636363636363636,98,ProcessB,2
bottleneck_B,fifo,43,55,0,2,0,3,2,0.03571428571428571,102,ProcessB,2
bottleneck_B,fifo,43,56,0,2,0,4,2,0.03508771929824561,102,ProcessB,2
bottleneck_B,fifo,43,57,0,1,0,4,2,0.034482758620689655,102,ProcessB,1
bottleneck_B,fifo,43,58,0,2,0,4,2,0.03389830508474576,102,ProcessB,2
bottleneck_B,fifo,43,59,0,2,0,2,2,0.03333333333333333,112,ProcessB,2
bottleneck_B,fifo,43,60,0,2,0,3,2,0.03278688524590164,112,ProcessB,2
bottleneck_B,fifo,43,61,0,2,0,3,2,0.03225806451612903,112,ProcessB,2
bottleneck_B,fifo,43,62,0,2,0,3,2,0.031746031746031744,112,ProcessB,2
bottleneck_B,fifo,43,63,0,2,0,2,2,0.03125,114,ProcessB,2
bottleneck_B,fifo,43,64,0,2,0,3,2,0.03076923076923077,114,ProcessB,2
bottleneck_B,fifo,43,65,0,2,0,2,3,0.045454545454545456,118,ProcessB,2
bottleneck_B,fifo,43,66,0,2,0,3,3,0.04477611940298507,126,ProcessB,2
bottleneck_B,fifo,43,67,0,1,0,3,3,0.04411764705882353,126,ProcessB,1
bottleneck_B,fifo,43,68,0,1,0,3,3,0.043478260869565216,126,ProcessB,1
bottleneck_B,fifo,43,69,0,1,0,2,3,0.04285714285714286,128,ProcessB,1
bottleneck_B,fifo,43,70,0,1,0,3,3,0.04225352112676056,128,ProcessB,1
bottleneck_B,fifo,43,71,0,1,0,3,4,0.05555555555555555,128,ProcessB,1
bottleneck_B,fifo,43,72,0,1,0,2,4,0.0547945205479452,136,ProcessB,1
bottleneck_B,fifo,43,73,0,2,0,2,4,0.05405405405405406,136,ProcessB,2
bottleneck_B,fifo,43,74,0,2,0,1,4,0.05333333333333334,138,ProcessB,2
bottleneck_B,fifo,43,75,0,2,0,1,4,0.05263157894736842,138,ProcessB,2
bottleneck_B,fifo,43,76,0,2,0,2,4,0.05194805194805195,138,ProcessB,2
bottleneck_B,fifo,43,77,0,1,0,1,4,0.05128205128205128,140,ProcessB,1
bottleneck_B,fifo,43,78,0,1,0,2,4,0.05063291139240506,140,ProcessB,1
bottleneck_B,fifo,43,79,0,2,0,2,5,0.0625,140,ProcessB,2
bottleneck_B,fifo,43,80,0,2,0,0,5,0.06172839506172839,146,ProcessB,2
bottleneck_B,fifo,43,81,0,2,0,0,5,0.06097560975609756,146,ProcessB,2
bottleneck_B,fifo,43,82,0,2,0,0,5,0.060240963855421686,146,ProcessB,2
bottleneck_B,fifo,43,83,0,2,0,0,6,0.07142857142857142,146,ProcessB,2
